univName,major_category,term,year,admit,cgpa,ugCollege,researchExp,industryExp,internExp,TotalPublication,toeflScore,greTotal,greA
Texas A and M University College Station,Computer Science & Related,Fall,2014.0,1,8.7,M.V.S.R Engineering College,0,0,0.0,0,116.0,321.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,6.56,University of Mumbai,0,0,0.0,0,111.0,325.0,3.5
Texas A and M University College Station,Computer Science & Related,Fall,2014.0,1,8.8,NIT Allahabad,0,0,0.0,0,105.0,320.0,3.0
Texas A and M University College Station,Computer Science & Related,Fall,2013.0,1,7.83,ISM Dhanbad,0,0,0.0,0,105.0,325.0,3.0
Texas A and M University College Station,MIS & Related,Fall,2013.0,1,7.63,BITS Pilani,0,4,0.0,1,114.0,328.0,4.5
Texas A and M University College Station,MIS & Related,Fall,2015.0,1,7.6,Anna University,0,55,0.0,0,112.0,310.0,4.5
Texas A and M University College Station,Industrial Engineering & Related,Fall,2013.0,1,8.96,NIT Tirchy,0,0,0.0,0,104.38518463426423,325.0,4.0
Texas A and M University College Station,Industrial Engineering & Related,Fall,2015.0,1,7.1,UPTU,0,0,1.0,3,104.38518463426423,319.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,7.0,Rajasthan Technical University,0,0,0.0,0,108.0,317.0,3.5
Texas A and M University College Station,Electrical Engineering & Related,Fall,2013.0,1,7.6,JNTU,0,0,0.0,0,106.0,315.0,3.5
Texas A and M University College Station,Industrial Engineering & Related,Fall,2015.0,1,7.18,COEP,0,15,0.0,1,108.0,326.0,3.5
Texas A and M University College Station,MIS & Related,Fall,2015.0,1,8.0,VIT University,0,24,1.0,0,105.0,328.0,3.0
Texas A and M University College Station,MIS & Related,Fall,2015.0,1,8.07,WBUT,0,41,0.0,0,103.0,323.0,3.5
Texas A and M University College Station,Civil Engineering & Related,Spring,2013.0,1,6.7,Walchand College Of Engineering,0,0,0.0,0,83.0,297.0,2.5
Texas A and M University College Station,Computer Science & Related,Fall,2014.0,1,8.48,SASTRA,0,0,0.0,0,104.38518463426423,322.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,7.7,Acharya Nagarjuna University,0,0,0.0,0,107.0,84.0,5.0
Texas A and M University College Station,Electrical Engineering & Related,Fall,2013.0,1,8.57,NIT Paatna,0,0,0.0,0,94.0,311.0,3.5
Texas A and M University College Station,Industrial Engineering & Related,Fall,2013.0,1,8.0,IIT Roorkee,0,0,0.0,0,116.0,325.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,7.1,VTU,0,0,0.0,0,110.0,321.0,4.5
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,7.0,MU,0,0,0.0,0,113.0,317.0,3.5
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,7.36,NIT RAIPUR,0,0,0.0,0,113.0,319.0,3.5
Texas A and M University College Station,MIS & Related,Fall,2015.0,1,7.0,VESIT,0,0,0.0,0,115.0,323.0,3.5
Texas A and M University College Station,MIS & Related,Fall,2013.0,1,8.05,PESIT,0,0,0.0,0,105.0,310.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2012.0,1,8.02,NIT Kurukshetra,0,0,0.0,0,110.0,316.0,3.5
Texas A and M University College Station,Electrical Engineering & Related,Fall,2013.0,1,8.74,NIT Rourkela,0,0,0.0,0,108.0,321.0,3.5
Texas A and M University College Station,Civil Engineering & Related,Fall,2014.0,1,8.19,NIT Silchar,0,0,0.0,0,103.0,316.0,3.5
Texas A and M University College Station,Industrial Engineering & Related,Fall,2013.0,1,9.01,Manipal Institue of Technology,0,0,0.0,0,98.0,312.0,3.5
Texas A and M University College Station,Industrial Engineering & Related,Fall,2014.0,1,8.56,Nirma Institute of Technology,0,0,0.0,0,114.0,323.0,3.5
Texas A and M University College Station,MIS & Related,Fall,2013.0,1,6.2,MU,0,0,0.0,0,118.0,319.0,4.5
Texas A and M University College Station,MIS & Related,Fall,2012.0,1,9.57,YMCA,0,0,0.0,0,107.0,316.0,4.0
Texas A and M University College Station,Computer Science & Related,Fall,2013.0,1,7.13,National Insititute of Technology Karnataka,0,0,0.0,0,119.0,319.0,4.0
Texas A and M University College Station,Computer Science & Related,Fall,2013.0,1,7.4,BITS Pilani,0,0,0.0,0,109.0,314.0,3.5
Texas A and M University College Station,MIS & Related,Fall,2013.0,1,9.38,Others,0,0,0.0,0,105.0,81.0,5.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,0.78,IGIT,0,0,0.0,0,108.0,319.0,3.5
Texas A and M University College Station,Computer Science & Related,Fall,2012.0,1,9.41,NIT Rourkela,0,0,0.0,0,109.0,330.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,7.85,MU,0,0,0.0,0,107.0,319.0,4.0
Texas A and M University College Station,Electrical Engineering & Related,Fall,2014.0,1,8.0,NIT Calicut,0,0,0.0,0,110.0,320.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,7.42,JNTU,0,0,0.0,0,103.0,75.0,6.0
Texas A and M University College Station,Industrial Engineering & Related,Fall,2013.0,1,7.52,Delhi College Of Engineeing,0,0,0.0,0,105.0,326.0,3.0
Texas A and M University College Station,Computer Science & Related,Fall,2013.0,1,8.58,NIT Bhopal,0,0,0.0,0,113.0,322.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,7.08,VESIT,0,0,0.0,0,110.0,324.0,3.5
Texas A and M University College Station,Electrical Engineering & Related,Fall,2014.0,1,8.05,NIT Calicut,0,22,0.0,0,108.0,316.0,3.0
Texas A and M University College Station,Electrical Engineering & Related,Fall,2014.0,1,9.31,BITS Goa,0,0,0.0,0,112.0,319.0,4.0
Texas A and M University College Station,Computer Science & Related,Fall,2015.0,1,9.0,Anna University,3,0,2.0,1,108.0,324.0,4.0
Texas A and M University College Station,Computer Science & Related,Fall,2014.0,1,7.6,Advanced Engineering College,0,0,0.0,0,104.38518463426423,297.0,3.0
Texas A and M University College Station,Biomedical Engineering & Related,Fall,2014.0,1,9.4,Sreenidhi Institute of Science & Technology,0,0,0.0,0,102.0,308.0,3.0
Texas A and M University College Station,Electrical Engineering & Related,Fall,,1,9.01,NITK Surathkal,0,0,0.0,0,118.0,320.0,3.5
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,8.0,Anna University,0,0,0.0,0,107.0,322.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,8.0,SSN College of Engineering,0,0,0.0,0,107.0,322.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2015.0,1,8.0,University of Pune,0,43,0.0,0,105.0,318.0,3.0
Texas A and M University College Station,Computer Science & Related,Fall,2013.0,1,9.29,NIT Silchar,0,0,0.0,0,106.0,312.0,3.0
Texas A and M University College Station,Civil Engineering & Related,Fall,2013.0,1,8.31,NIT Surat,0,0,0.0,0,106.0,316.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2012.0,1,7.57,BITS Pilani,0,0,0.0,0,103.0,81.0,5.5
Texas A and M University College Station,Industrial Engineering & Related,Fall,2014.0,1,6.31,BITS Pilani,0,0,0.0,0,104.38518463426423,321.0,3.5
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,7.41,Anna University,0,0,0.0,0,110.0,86.0,4.5
Texas A and M University College Station,Computer Science & Related,Fall,2014.0,1,8.34,NIT Rourkela,0,0,0.0,0,97.0,318.0,3.0
Texas A and M University College Station,Industrial Engineering & Related,Fall,2014.0,1,7.9,Sir MVIT,0,0,0.0,0,112.0,318.0,4.0
Texas A and M University College Station,Industrial Engineering & Related,Fall,2015.0,1,6.5,Amrita School of Engineering,0,19,0.0,0,104.38518463426423,320.0,3.5
Texas A and M University College Station,MIS & Related,Fall,2015.0,1,7.1,R.T.M.N.U.,0,31,0.0,0,116.0,319.0,3.5
Texas A and M University College Station,Industrial Engineering & Related,Fall,2013.0,1,8.28,M. N. M Jain Engineering College - Affiliated to Anna University,0,0,0.0,0,90.0,313.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,8.9,PSG College of Technology,0,0,0.0,0,105.0,321.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,7.92,PSIT UPTU,0,0,0.0,0,113.0,318.0,3.0
Texas A and M University College Station,Civil Engineering & Related,Fall,2012.0,1,9.8,R V College of Engineering,0,0,0.0,0,114.0,320.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2013.0,1,7.65,MU,0,0,0.0,0,115.0,323.0,5.0
Texas A and M University College Station,MIS & Related,Fall,2015.0,1,8.68,SASTRA,0,32,0.0,0,109.0,320.0,4.0
Texas A and M University College Station,Electrical Engineering & Related,Fall,2014.0,1,8.86,BITS Pilani,0,0,0.0,0,110.0,325.0,4.0
Texas A and M University College Station,Industrial Engineering & Related,Fall,2015.0,1,8.22,Biju Patnaik University of Technology,0,27,0.0,0,116.0,325.0,4.5
Texas A and M University College Station,Computer Science & Related,Fall,2013.0,1,8.5,NIT Warangal,0,0,0.0,0,114.0,319.0,3.5
Texas A and M University College Station,MIS & Related,Fall,2015.0,1,7.6,Punjab Technical University,0,27,0.0,0,105.0,318.0,3.0
Texas A and M University College Station,MIS & Related,Fall,2012.0,1,8.6,St Joseph's College of Engineering,0,0,0.0,0,111.0,313.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,7.0,VJTI,0,0,0.0,0,104.38518463426423,323.0,3.5
Texas A and M University College Station,MIS & Related,Fall,,1,8.2,Anna University,0,0,0.0,0,116.0,323.0,4.5
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,8.95,SRM,0,0,0.0,0,106.0,315.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2011.0,1,8.0,St Joseph's College of Engineering,0,0,0.0,0,104.38518463426423,83.0,4.0
Texas A and M University College Station,Industrial Engineering & Related,Fall,2013.0,1,8.6,SRM,0,0,0.0,0,102.0,313.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2012.0,1,8.12,Nirma Institute of Technology,0,0,0.0,0,104.38518463426423,313.0,4.5
Texas A and M University College Station,Industrial Engineering & Related,Fall,2013.0,1,8.79,CEG,0,0,0.0,0,117.0,320.0,4.5
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,8.99,KIIT,0,0,0.0,0,110.0,320.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,7.4,GITAM,0,0,0.0,0,102.0,320.0,3.0
Texas A and M University College Station,Civil Engineering & Related,Fall,2015.0,1,9.25,MSRIT,0,0,0.0,0,111.0,310.0,3.0
Texas A and M University College Station,Electrical Engineering & Related,Fall,2013.0,1,7.97,NIT Warangal,0,0,0.0,0,104.38518463426423,323.0,3.5
Texas A and M University College Station,Computer Science & Related,Fall,2013.0,1,9.33,Coimbatore Insitute of Technology,0,0,0.0,0,115.0,322.0,4.5
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,6.91,BITS Pilani,0,0,0.0,0,106.0,320.0,3.5
Texas A and M University College Station,Computer Science & Related,Spring,2013.0,1,8.6,VTU,0,0,0.0,0,114.0,329.0,4.0
Texas A and M University College Station,Computer Science & Related,Fall,2013.0,1,8.58,CEG,0,0,0.0,0,112.0,319.0,4.0
Texas A and M University College Station,Computer Science & Related,Fall,2013.0,1,8.05,NIT Warangal,0,0,0.0,0,98.0,322.0,3.0
Texas A and M University College Station,Computer Science & Related,Fall,2014.0,1,7.96,NIT Warangal,0,24,2.0,0,100.0,318.0,3.0
Texas A and M University College Station,Computer Science & Related,Fall,2013.0,1,8.35,NIT Silchar,0,0,0.0,0,110.0,321.0,4.0
Texas A and M University College Station,Mechanical Engineering & Related,Spring,2015.0,1,8.59,VTU,0,24,0.0,0,108.0,322.0,3.0
Texas A and M University College Station,Computer Science & Related,Fall,2013.0,1,8.23,NIT Silchar,0,0,0.0,0,109.0,317.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2015.0,1,8.4,KIIT,0,0,0.0,0,103.0,317.0,3.0
Texas A and M University College Station,Industrial Engineering & Related,Fall,,1,6.0,Pune University,0,0,0.0,0,99.0,318.0,3.5
Texas A and M University College Station,Electrical Engineering & Related,Fall,2014.0,1,8.8,IIT Kanpur,0,0,0.0,0,101.0,316.0,3.5
Texas A and M University College Station,Other Engineering & Related,Fall,2013.0,1,8.9,MU,0,0,0.0,0,116.0,93.0,5.0
Texas A and M University College Station,Industrial Engineering & Related,Fall,2015.0,1,8.02,NIT Calicut,0,0,0.0,0,105.0,333.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2015.0,1,7.97,SASTRA,0,0,0.0,0,100.0,315.0,3.5
Texas A and M University College Station,Computer Science & Related,Fall,2014.0,1,8.17,IIT Roorkee,0,0,0.0,0,101.0,316.0,3.5
Texas A and M University College Station,Computer Science & Related,Fall,2014.0,1,6.1,VTU,0,0,0.0,0,110.0,312.0,4.0
Texas A and M University College Station,Electrical Engineering & Related,Fall,2013.0,1,9.2,GIKI,0,0,0.0,0,104.0,310.0,3.5
Texas A and M University College Station,Industrial Engineering & Related,Fall,2014.0,1,6.22,IIT Roorkee,0,61,7.0,1,104.38518463426423,317.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2015.0,1,7.8,SRM,0,10,1.0,0,107.0,323.0,4.0
Texas A and M University College Station,Civil Engineering & Related,Fall,,1,8.6,NIT Tirchy,0,0,0.0,0,105.0,310.0,3.5
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,8.32,Amrita Vishwa Vidhyapeetham,0,0,0.0,0,112.0,81.0,5.0
Texas A and M University College Station,Computer Science & Related,Fall,,1,8.67,Osmania University,0,0,0.0,2,108.0,315.0,4.5
Texas A and M University College Station,Industrial Engineering & Related,Fall,2014.0,1,0.91,VIT University,0,0,0.0,0,104.38518463426423,312.0,3.0
Texas A and M University College Station,Computer Science & Related,Fall,2014.0,1,7.9,NIT,0,0,1.0,0,105.0,322.0,3.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,6.7,JNTU,0,0,0.0,0,108.0,324.0,4.0
Texas A and M University College Station,Industrial Engineering & Related,Fall,2013.0,1,8.3,Pondicherry University,0,0,0.0,0,102.0,324.0,3.0
Texas A and M University College Station,Computer Science & Related,Fall,2014.0,1,7.87,UPTU,0,0,3.0,0,113.0,324.0,4.5
Texas A and M University College Station,Industrial Engineering & Related,Fall,2014.0,1,8.2,Sathyabama University,12,24,0.0,1,100.0,317.0,3.0
Texas A and M University College Station,MIS & Related,Fall,2013.0,1,7.43,University of Kerala,0,0,0.0,0,112.0,327.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,9.0,Anna University,0,0,0.0,0,108.0,147.0,6.0
Texas A and M University College Station,Civil Engineering & Related,Fall,2013.0,1,9.66,SRM,0,0,0.0,0,112.0,315.0,3.5
Texas A and M University College Station,Industrial Engineering & Related,Fall,2014.0,1,6.7,BITS Goa,0,0,0.0,0,110.0,310.0,3.0
Texas A and M University College Station,Computer Science & Related,Fall,2013.0,1,8.58,CEG,0,0,0.0,0,109.0,315.0,3.5
Texas A and M University College Station,Computer Science & Related,Spring,2014.0,1,8.58,BITS Pilani,0,0,0.0,0,101.0,321.0,2.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,9.78,VESIT,0,0,0.0,0,109.0,325.0,3.5
Texas A and M University College Station,Electrical Engineering & Related,Fall,2015.0,1,7.45,IIT Hyderabad,0,0,0.0,0,110.0,320.0,3.0
Texas A and M University College Station,Computer Science & Related,Fall,2014.0,1,8.64,IIT Kharagpur,0,0,0.0,0,102.0,321.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2013.0,1,8.72,CEG,0,0,0.0,0,108.0,317.0,4.0
Texas A and M University College Station,Computer Science & Related,Fall,2012.0,1,7.73,NIT Jalandhar,0,0,0.0,0,104.0,320.0,3.5
Texas A and M University College Station,MIS & Related,Fall,2011.0,1,8.3,Jaypee Institute of Information Technology,0,0,0.0,0,107.0,83.0,5.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,9.05,JNTU,0,33,0.0,0,105.0,316.0,3.0
Texas A and M University College Station,Electrical Engineering & Related,Fall,2014.0,1,7.67,ISM Dhanbad,0,0,0.0,0,97.0,324.0,3.0
Texas A and M University College Station,MIS & Related,Fall,2015.0,1,8.01,SMIT,0,24,6.0,0,107.0,314.0,3.5
Texas A and M University College Station,Electrical Engineering & Related,Fall,2014.0,1,7.6,PEC University of Technology,0,0,0.0,0,105.0,314.0,3.5
Texas A and M University College Station,Industrial Engineering & Related,Fall,2013.0,1,8.14,BITS Pilani,0,0,0.0,0,104.38518463426423,324.0,4.0
Texas A and M University College Station,Computer Science & Related,Fall,2013.0,1,8.83,BITS Pilani,0,0,0.0,0,116.0,326.0,4.0
Texas A and M University College Station,Civil Engineering & Related,Spring,2013.0,1,7.5,MSRIT,0,0,0.0,0,101.0,304.0,3.5
Texas A and M University College Station,MIS & Related,Fall,2013.0,1,7.89,Manipal Institue of Technology,0,0,0.0,0,104.38518463426423,324.0,3.5
Texas A and M University College Station,MIS & Related,Fall,2012.0,1,7.6,Pune University,0,0,0.0,0,104.38518463426423,318.0,3.5
Texas A and M University College Station,Computer Science & Related,Fall,2013.0,1,9.22,BITS Hyderabad,0,0,0.0,0,117.0,319.0,4.0
Texas A and M University College Station,Industrial Engineering & Related,Fall,2015.0,1,8.49,Dr. Babasaheb Ambedkar Technological University Lonere,0,0,2.0,1,113.0,321.0,4.5
Texas A and M University College Station,Industrial Engineering & Related,Fall,2013.0,1,8.77,BMSCE,0,0,0.0,0,97.0,306.0,3.0
Texas A and M University College Station,Computer Science & Related,Fall,2014.0,1,9.1,SASTRA,0,0,0.0,0,110.0,320.0,4.5
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,6.36,Bharati Vidyapeeth,0,0,0.0,0,109.0,320.0,4.5
Texas A and M University College Station,MIS & Related,Fall,2013.0,1,7.4,LNCT,0,0,0.0,0,104.0,325.0,3.5
Texas A and M University College Station,Computer Science & Related,Fall,2015.0,1,8.57,NIT Srinagar,0,0,0.0,0,113.0,330.0,3.5
Texas A and M University College Station,MIS & Related,Fall,2015.0,1,0.71,DA-IICT,0,0,0.0,0,102.0,322.0,4.5
Texas A and M University College Station,MIS & Related,Fall,2015.0,1,8.86,COEP,0,32,0.0,0,103.0,319.0,3.5
Texas A and M University College Station,Computer Science & Related,Fall,2012.0,1,7.78,NIT Warangal,0,0,0.0,0,98.0,322.0,3.0
Texas A and M University College Station,MIS & Related,Fall,2013.0,1,6.8,MU,0,0,0.0,0,114.0,314.0,4.0
Texas A and M University College Station,Industrial Engineering & Related,Fall,2015.0,1,6.8,BITS Pilani,0,0,0.0,0,104.38518463426423,326.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2012.0,1,7.26,JNTU,0,0,0.0,0,104.38518463426423,80.0,5.5
Texas A and M University College Station,Computer Science & Related,Fall,2015.0,1,7.33,Chaitanya Bharathi Institute of Technology,0,0,0.0,0,102.0,311.0,3.0
Texas A and M University College Station,Industrial Engineering & Related,Fall,2015.0,1,6.8,Sardar Patel College of Engineering,0,14,0.0,0,111.0,319.0,3.0
Texas A and M University College Station,Electrical Engineering & Related,Fall,2013.0,1,8.04,Sri Sairam Engineering College,0,0,0.0,0,114.0,322.0,4.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,7.46,VTU,0,0,0.0,0,113.0,320.0,4.0
Texas A and M University College Station,Computer Science & Related,Fall,2013.0,1,9.19,Malnad College Of Engineering,0,0,0.0,0,94.0,313.0,3.0
Texas A and M University College Station,MIS & Related,Fall,2014.0,1,7.93,Banasthali University,0,0,0.0,0,113.0,320.0,4.0
Texas A and M University College Station,Industrial Engineering & Related,Fall,,1,7.13,Others,0,0,0.0,0,99.0,328.0,3.5
Texas A and M University College Station,MIS & Related,Fall,2015.0,1,8.2,St Joseph's College of Engineering,0,23,0.0,0,112.0,324.0,4.5
Texas A and M University College Station,Industrial Engineering & Related,Fall,2014.0,1,6.6,Delhi University,0,0,0.0,0,104.38518463426423,319.0,4.0
